,Date,city,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
17114,06/11/2015,Newcastle,17.7,30,2,,,,,N,,9,,75,,,,5,,24,,Yes,2,Yes
17115,08/11/2015,Newcastle,,25.4,,,,,,,,,,,,,,,,,,,10.4,Yes
17116,09/11/2015,Newcastle,15,23,10.4,,,,,SW,,4,,67,,,,1,,20.2,,Yes,0,No
17117,10/11/2015,Newcastle,13.4,26.5,0,,,,,,,0,,84,,,,1,,19,,No,0,No
17118,11/11/2015,Newcastle,16.2,25.2,0,,,,,,,0,,63,,,,2,,23,,No,0,No
17119,12/11/2015,Newcastle,16.9,28,0,,,,,NE,,19,,58,,,,4,,23.2,,No,3,Yes
17120,13/11/2015,Newcastle,17.4,29.5,3,,,,,,,0,,84,,,,1,,21.8,,Yes,25,Yes
17121,14/11/2015,Newcastle,16.8,20.2,25,,,,,SW,,28,,95,,,,8,,18,,Yes,11,Yes
17122,15/11/2015,Newcastle,16.3,22,11,,,,,SE,,28,,84,,,,7,,19.2,,Yes,4,Yes
17123,16/11/2015,Newcastle,17.6,22.2,4,,,,,,,0,,78,,,,4,,18,,Yes,0.8,No
17124,17/11/2015,Newcastle,12.8,25.8,0.8,,,,,,,0,,72,,,,0,,19,,No,0,No
17125,18/11/2015,Newcastle,14.6,34.7,0,,,,,NW,,19,,56,,,,1,,24,,No,0,No
17126,19/11/2015,Newcastle,17.6,31.8,0,,,,,,,0,,77,,,,4,,23.7,,No,0,No
17127,20/11/2015,Newcastle,20,39.7,0,,,,,NE,,9,,56,,,,1,,27.6,,No,0,No
17128,21/11/2015,Newcastle,20.5,24.7,0,,,,,SE,,28,,66,,,,7,,23,,No,0,No
17129,22/11/2015,Newcastle,18.1,27.8,0,,,,,NW,,19,,58,,,,8,,21.8,,No,0,No
17130,23/11/2015,Newcastle,15.4,29.8,0,,,,,NW,,9,,74,,,,1,,21.4,,No,0,No
17131,24/11/2015,Newcastle,17.4,26,0,,,,,SE,,9,,69,,,,5,,22.4,,No,0,No
17132,25/11/2015,Newcastle,15.4,31.6,0,,,,,,,0,,74,,,,0,,22,,No,0,No
17133,26/11/2015,Newcastle,20,40.5,0,,,,,NW,,9,,48,,,,4,,30,,No,0,No
17134,27/11/2015,Newcastle,18.6,22.7,0,,,,,SE,,9,,62,,,,8,,20,,No,0,No
17135,28/11/2015,Newcastle,18.4,24.2,0,,,,,SE,,9,,81,,,,8,,21.5,,No,0,No
17136,29/11/2015,Newcastle,20.9,29,0,,,,,NE,,28,,75,,,,8,,22.9,,No,0,No
17137,30/11/2015,Newcastle,19,27.7,0,,,,,SW,,19,,74,,,,6,,23,,No,0,No
17138,01/12/2015,Newcastle,17.2,38,0,,,,,NW,,9,,69,,,,3,,25.4,,No,0,No
17139,02/12/2015,Newcastle,20.2,24.8,0,,,,,SE,,28,,63,,,,6,,22.9,,No,2.8,Yes
17140,03/12/2015,Newcastle,15.8,23,2.8,,,,,SE,,9,,62,,,,8,,20.2,,Yes,0,No
17141,04/12/2015,Newcastle,14.3,24.4,0,,,,,NE,,9,,56,,,,4,,20.5,,No,0,No
17142,05/12/2015,Newcastle,14.2,26,0,,,,,NE,,7,,63,,,,4,,22.4,,No,0,No
17143,06/12/2015,Newcastle,14.4,28.3,0,,,,,,,0,,69,,,,1,,21.5,,No,0,No
17144,07/12/2015,Newcastle,17.2,27,0,,,,,NE,,9,,63,,,,1,,23.6,,No,0,No
17145,08/12/2015,Newcastle,18.8,30,0,,,,,NW,,19,,71,,,,7,,23,,No,0.6,No
17146,09/12/2015,Newcastle,21.2,34,0.6,,,,,,,0,,94,,,,8,,22.5,,No,14.4,Yes
17147,10/12/2015,Newcastle,19,27,14.4,,,,,,,0,,91,,,,7,,23,,Yes,2,Yes
17148,11/12/2015,Newcastle,17.4,38,2,,,,,NW,,9,,67,,,,1,,26,,Yes,0,No
17149,12/12/2015,Newcastle,18.5,25,0,,,,,SE,,9,,58,,,,6,,22.6,,No,0,No
17150,13/12/2015,Newcastle,18.8,27.8,0,,,,,NE,,9,,71,,,,8,,20.8,,No,0,No
17151,14/12/2015,Newcastle,16.4,30,0,,,,,NW,,9,,66,,,,5,,23,,No,0,No
17152,15/12/2015,Newcastle,18.2,30.6,0,,,,,SE,,9,,79,,,,4,,24,,No,0,No
17153,16/12/2015,Newcastle,20.4,25.5,0,,,,,,,0,,82,,,,8,,23.6,,No,0,No
17154,17/12/2015,Newcastle,17.2,27.8,0,,,,,SE,,9,,73,,,,5,,23.5,,No,0,No
17155,18/12/2015,Newcastle,17.2,30.5,0,,,,,,,0,,69,,,,0,,23.2,,No,0,No
17156,19/12/2015,Newcastle,17.5,33.8,0,,,,,NE,,9,,67,,,,0,,24.5,,No,0,No
17157,20/12/2015,Newcastle,17.4,38.5,0,,,,,,,0,,67,,,,1,,24,,No,0,No
17158,21/12/2015,Newcastle,21.4,35.9,0,,,,,NW,,9,,33,,,,5,,31,,No,37.9,Yes
17159,22/12/2015,Newcastle,18.3,21,37.9,,,,,SE,,9,,97,,,,8,,18.5,,Yes,29.5,Yes
17160,23/12/2015,Newcastle,16.8,22.5,29.5,,,,,SE,,9,,90,,,,7,,19.5,,Yes,1.8,Yes
17161,24/12/2015,Newcastle,18.6,,1.8,,,,,SE,,19,,69,,,,6,,22.1,,Yes,0,No
17162,25/12/2015,Newcastle,,26,0,,,,,,,,,,,,,,,,,No,0,No
17163,26/12/2015,Newcastle,17.2,31.5,0,,,,,NW,,9,,77,,,,5,,22.2,,No,10,Yes
17164,27/12/2015,Newcastle,17.2,21.5,10,,,,,SE,,37,,74,,,,8,,19.4,,Yes,0.6,No
17165,28/12/2015,Newcastle,16.8,21.8,0.6,,,,,SE,,9,,65,,,,8,,20.4,,No,0,No
17166,29/12/2015,Newcastle,14.7,23.5,0,,,,,S,,9,,68,,,,5,,21,,No,0,No
17167,30/12/2015,Newcastle,12.6,24.7,0,,,,,SE,,9,,65,,,,3,,21.5,,No,0,No
17168,31/12/2015,Newcastle,16.4,26.7,0,,,,,,,0,,61,,,,6,,23.5,,No,0,No
17169,01/01/2016,Newcastle,16.8,25.8,0,,,,,,,0,,54,,,,6,,23.6,,No,0,No
17170,02/01/2016,Newcastle,17.4,25.4,0,,,,,,,0,,63,,,,7,,22.5,,No,1,No
17171,03/01/2016,Newcastle,18.4,24.2,1,,,,,ESE,,19,,73,,,,8,,23.4,,No,52,Yes
17172,04/01/2016,Newcastle,17.8,23.8,52,,,,,,,0,,96,,,,8,,19.4,,Yes,21.5,Yes
17173,05/01/2016,Newcastle,18.7,21.8,21.5,,,,,SE,,37,,97,,,,8,,19.7,,Yes,216.3,Yes
17174,06/01/2016,Newcastle,15.5,,216.3,,,,,SE,,37,,98,,,,8,,18.8,,Yes,25.4,Yes
17175,07/01/2016,Newcastle,,23.2,25.4,,,,,,,,,,,,,,,,,Yes,0.6,No
17176,08/01/2016,Newcastle,14.4,26.2,0.6,,,,,,,0,,79,,,,1,,18.4,,No,0,No
17177,09/01/2016,Newcastle,16.8,,0,,,,,,,0,,86,,,,8,,21.4,,No,0,No
17178,10/01/2016,Newcastle,,27.7,0,,,,,,,,,,,,,,,,,No,0,No
17179,11/01/2016,Newcastle,18.2,36.7,0,,,,,NW,,9,,74,,,,0,,23.6,,No,1.8,Yes
17180,12/01/2016,Newcastle,21.2,38,1.8,,,,,,,0,,70,,,,4,,28,,Yes,0,No
17181,13/01/2016,Newcastle,22.5,30,0,,,,,,,0,,70,,,,8,,24,,No,0,No
17182,14/01/2016,Newcastle,21.8,38.2,0,,,,,NE,,9,,73,,,,0,,29.2,,No,46.8,Yes
17183,15/01/2016,Newcastle,15,22.5,46.8,,,,,SE,,9,,99,,,,8,,15.5,,Yes,20.2,Yes
17184,16/01/2016,Newcastle,14.6,23.7,20.2,,,,,SW,,28,,61,,,,6,,22.2,,Yes,4,Yes
17185,17/01/2016,Newcastle,17.2,24.2,4,,,,,,,0,,96,,,,8,,18.2,,Yes,4.2,Yes
17186,18/01/2016,Newcastle,16.6,26.8,4.2,,,,,,,0,,69,,,,1,,22,,Yes,0,No
17187,19/01/2016,Newcastle,16.5,32.5,0,,,,,,,0,,97,,,,2,,20.8,,No,0,No
17188,20/01/2016,Newcastle,18.7,37,0,,,,,NE,,19,,65,,,,0,,25,,No,0,No
17189,21/01/2016,Newcastle,22,37.2,0,,,,,NE,,9,,62,,,,7,,26.9,,No,8.8,Yes
17190,22/01/2016,Newcastle,21.5,31.2,8.8,,,,,,,0,,84,,,,8,,24.2,,Yes,23.6,Yes
17191,23/01/2016,Newcastle,22.2,30.1,23.6,,,,,NW,,9,,73,,,,2,,27,,Yes,0.6,No
17192,24/01/2016,Newcastle,20,25.7,0.6,,,,,,,0,,79,,,,8,,23,,No,0.4,No
17193,25/01/2016,Newcastle,20.4,28,0.4,,,,,SE,,9,,68,,,,6,,25,,No,0,No
17194,26/01/2016,Newcastle,22.5,,0,,,,,NE,,9,,53,,,,8,,24.5,,No,0,No
17195,27/01/2016,Newcastle,,27.5,0,,,,,,,,,,,,,,,,,No,2.2,Yes
17196,28/01/2016,Newcastle,20,28.6,2.2,,,,,NE,,9,,82,,,,8,,21.5,,Yes,0,No
17197,29/01/2016,Newcastle,21.2,30,0,,,,,NE,,9,,87,,,,4,,24.6,,No,0,No
17198,30/01/2016,Newcastle,21.2,29.5,0,,,,,,,0,,86,,,,3,,25.5,,No,0,No
17199,31/01/2016,Newcastle,19.6,32.9,0,,,,,NW,,9,,43,,,,0,,26.4,,No,0,No
17200,01/02/2016,Newcastle,16.4,31,0,,,,,NW,,9,,54,,,,1,,24.8,,No,0,No
17201,02/02/2016,Newcastle,17.2,27.2,0,,,,,SW,,9,,64,,,,1,,22.5,,No,0,No
17202,03/02/2016,Newcastle,17.4,29.8,0,,,,,NE,,9,,71,,,,6,,23,,No,26,Yes
17203,04/02/2016,Newcastle,19.8,24.6,26,,,,,SE,,9,,85,,,,8,,21.2,,Yes,4.6,Yes
17204,05/02/2016,Newcastle,18.5,24.8,4.6,,,,,SE,,37,,74,,,,6,,21.5,,Yes,12.5,Yes
17205,06/02/2016,Newcastle,16,,12.5,,,,,SE,,9,,84,,,,8,,20.2,,Yes,0.6,No
17206,07/02/2016,Newcastle,,27,0.6,,,,,,,,,,,,,,,,,No,0.4,No
17207,08/02/2016,Newcastle,19.1,27.4,0.4,,,,,SW,,9,,82,,,,7,,21.8,,No,0,No
17208,09/02/2016,Newcastle,19.6,27.4,0,,,,,S,,37,,85,,,,4,,24.2,,No,0,No
17209,10/02/2016,Newcastle,17.5,28.8,0,,,,,,,0,,74,,,,1,,23,,No,0,No
17210,11/02/2016,Newcastle,18,28.9,0,,,,,NE,,9,,71,,,,0,,23,,No,0,No
17211,12/02/2016,Newcastle,19.8,29.2,0,,,,,,,0,,35,,,,5,,29.6,,No,0,No
17212,13/02/2016,Newcastle,18.8,29.9,0,,,,,NE,,9,,76,,,,0,,23.8,,No,0,No
17213,14/02/2016,Newcastle,22.5,36.5,0,,,,,,,0,,83,,,,0,,22.5,,No,0.2,No
17214,15/02/2016,Newcastle,21.5,30.5,0.2,,,,,,,0,,76,,,,4,,26.5,,No,3,Yes
17215,16/02/2016,Newcastle,19.3,28.7,3,,,,,,,0,,58,,,,0,,25.5,,Yes,2.2,Yes
17216,17/02/2016,Newcastle,18.8,24.5,2.2,,,,,SE,,9,,66,,,,7,,21.8,,Yes,0,No
17217,18/02/2016,Newcastle,20,26.5,0,,,,,,,0,,71,,,,7,,22.9,,No,0,No
17218,19/02/2016,Newcastle,20.8,32.4,0,,,,,,,0,,82,,,,6,,24.5,,No,0,No
17219,20/02/2016,Newcastle,23.2,29.7,0,,,,,SE,,28,,82,,,,6,,25.5,,No,0,No
17220,29/02/2016,Newcastle,,,,,,,,,,,,,,,,,,,,,0,No
17221,01/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17222,02/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17223,03/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17224,04/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17225,05/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17226,06/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17227,07/03/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17228,08/03/2016,Newcastle,,31,0,,,,,N,,19,,55,,,,0,,25.5,,No,0,No
17229,09/03/2016,Newcastle,20.5,32.8,0,,,,,,,0,,79,,,,0,,25,,No,0,No
17230,10/03/2016,Newcastle,19,32,0,,,,,,,0,,,,,,6,,,,No,0,No
17231,11/03/2016,Newcastle,23,31.5,0,,,,,N,,9,,83,,,,6,,24,,No,0,No
17232,12/03/2016,Newcastle,20.8,,0,,,,,,,0,,83,,,,5,,24.2,,No,0,No
17233,13/03/2016,Newcastle,,30.7,0,,,,,,,,,,,,,,,,,No,0,No
17234,14/03/2016,Newcastle,20.8,30.2,0,,,,,NE,,9,,90,,,,6,,24.2,,No,0,No
17235,15/03/2016,Newcastle,21.5,25.2,0,,,,,NW,,9,,77,,,,6,,24.2,,No,10,Yes
17236,16/03/2016,Newcastle,19,25.2,10,,,,,,,0,,97,,,,8,,19.5,,Yes,8.5,Yes
17237,17/03/2016,Newcastle,19.2,,8.5,,,,,,,0,,87,,,,5,,23,,Yes,0,No
17238,18/03/2016,Newcastle,19.5,30,0,,,,,NE,,9,,98,,,,5,,22,,No,1,No
17239,19/03/2016,Newcastle,18.2,24,1,,,,,,,0,,62,,,,1,,18.5,,No,0,No
17240,20/03/2016,Newcastle,14.8,24.2,0,,,,,SE,,9,,79,,,,6,,18.8,,No,42,Yes
17241,21/03/2016,Newcastle,16,23.2,42,,,,,SE,,19,,95,,,,7,,17,,Yes,0.4,No
17242,22/03/2016,Newcastle,15.8,23.5,0.4,,,,,NE,,9,,79,,,,5,,18.6,,No,0.6,No
17243,23/03/2016,Newcastle,13.6,26.5,0.6,,,,,,,0,,82,,,,1,,18,,No,0,No
17244,24/03/2016,Newcastle,14.2,28.2,0,,,,,,,0,,77,,,,1,,19,,No,0,No
17245,25/03/2016,Newcastle,16.2,25.5,0,,,,,,,0,,79,,,,1,,19.9,,No,0.2,No
17246,26/03/2016,Newcastle,15,27.2,0.2,,,,,,,0,,86,,,,1,,21,,No,0,No
17247,27/03/2016,Newcastle,,,0,,,,,,,0,,82,,,,3,,21.5,,No,0,No
17248,28/03/2016,Newcastle,18.6,29,0,,,,,,,0,,82,,,,1,,22,,No,0,No
17249,29/03/2016,Newcastle,20.5,25.5,0,,,,,,,0,,85,,,,7,,21.9,,No,8,Yes
17250,30/03/2016,Newcastle,18.9,28.2,8,,,,,NW,,9,,68,,,,5,,19,,Yes,0,No
17251,31/03/2016,Newcastle,14.2,25.4,0,,,,,,,0,,63,,,,0,,18.8,,No,0,No
17252,01/04/2016,Newcastle,14.2,27.2,0,,,,,,,0,,90,,,,0,,18,,No,0,No
17253,02/04/2016,Newcastle,15,34,0,,,,,NE,,9,,71,,,,1,,19.1,,No,0,No
17254,03/04/2016,Newcastle,17.6,26.8,0,,,,,,,0,,71,,,,6,,24.5,,No,0,No
17255,04/04/2016,Newcastle,20.8,26.4,0,,,,,NE,,9,,74,,,,7,,23,,No,0,No
17256,05/04/2016,Newcastle,16.6,30,0,,,,,NE,,9,,74,,,,0,,22,,No,0,No
17257,06/04/2016,Newcastle,17.5,34.5,0,,,,,NW,,9,,72,,,,0,,24.6,,No,0,No
17258,07/04/2016,Newcastle,20.4,23,0,,,,,SE,,9,,77,,,,7,,21.8,,No,0,No
17259,08/04/2016,Newcastle,18,,0,,,,,,,0,,81,,,,8,,20.5,,No,1,No
17260,09/04/2016,Newcastle,,25.2,1,,,,,,,,,,,,,,,,,No,0,No
17261,10/04/2016,Newcastle,15.4,,0,,,,,,,0,,83,,,,6,,20,,No,0,No
17262,11/04/2016,Newcastle,13,26.8,0,,,,,,,0,,57,,,,0,,21.6,,No,0,No
17263,12/04/2016,Newcastle,16.5,24.2,0,,,,,,,0,,62,,,,7,,21.9,,No,0.8,No
17264,13/04/2016,Newcastle,16,22.5,0.8,,,,,NE,,9,,90,,,,8,,18,,No,12.6,Yes
17265,14/04/2016,Newcastle,16,23.8,12.6,,,,,,,0,,67,,,,7,,21.8,,Yes,0,No
17266,15/04/2016,Newcastle,13.7,26.2,0,,,,,,,0,,87,,,,5,,18.5,,No,0,No
17267,16/04/2016,Newcastle,13.2,27.2,0,,,,,,,0,,85,,,,3,,18.5,,No,0,No
17268,17/04/2016,Newcastle,16.4,21.8,0,,,,,,,0,,,,,,7,,20,,No,36.2,Yes
17269,18/04/2016,Newcastle,15.1,22.7,36.2,,,,,,,0,,82,,,,6,,19.3,,Yes,0.2,No
17270,19/04/2016,Newcastle,14.3,25.2,0.2,,,,,,,0,,90,,,,4,,18.8,,No,0,No
17271,20/04/2016,Newcastle,14.2,25.2,0,,,,,,,0,,99,,,,7,,17.4,,No,0.2,No
17272,21/04/2016,Newcastle,15.1,24.4,0.2,,,,,,,0,,98,,,,8,,18,,No,0,No
17273,22/04/2016,Newcastle,14.6,26.4,0,,,,,,,0,,85,,,,0,,19.5,,No,8,Yes
17274,23/04/2016,Newcastle,15.4,22.3,8,,,,,SE,,9,,94,,,,7,,17,,Yes,4.8,Yes
17275,24/04/2016,Newcastle,14.6,,4.8,,,,,SE,,37,,58,,,,6,,20.3,,Yes,0,No
17276,25/04/2016,Newcastle,,22.7,0,,,,,,,,,,,,,,,,,No,0,No
17277,26/04/2016,Newcastle,13,24.7,0,,,,,,,0,,88,,,,6,,18.2,,No,0,No
17278,27/04/2016,Newcastle,9.8,23.3,0,,,,,,,0,,88,,,,7,,15.5,,No,0.2,No
17279,28/04/2016,Newcastle,13,26.5,0.2,,,,,NE,,9,,98,,,,8,,15.2,,No,0.2,No
17280,29/04/2016,Newcastle,13.7,26.5,0.2,,,,,,,0,,100,,,,1,,17,,No,0,No
17281,30/04/2016,Newcastle,16.5,23.7,0,,,,,,,0,,82,,,,7,,20.4,,No,7.4,Yes
17282,01/05/2016,Newcastle,15.8,22.5,7.4,,,,,,,0,,63,,,,8,,17.2,,Yes,2.6,Yes
17283,02/05/2016,Newcastle,13.4,24.8,2.6,,,,,,,0,,84,,,,0,,18.6,,Yes,0.4,No
17284,03/05/2016,Newcastle,14.9,24.8,0.4,,,,,NW,,9,,78,,,,1,,19.5,,No,0.1,No
17285,04/05/2016,Newcastle,13.4,26.6,0.1,,,,,NW,,9,,63,,,,0,,19,,No,0,No
17286,05/05/2016,Newcastle,11.5,26,0,,,,,,,0,,80,,,,0,,17.5,,No,0,No
17287,06/05/2016,Newcastle,10.9,25.1,0,,,,,,,0,,68,,,,2,,19,,No,0,No
17288,07/05/2016,Newcastle,10,25.4,0,,,,,,,0,,87,,,,0,,16,,No,0.3,No
17289,08/05/2016,Newcastle,15.2,23,0.3,,,,,,,0,,94,,,,8,,16.5,,No,0.6,No
17290,09/05/2016,Newcastle,16,21.7,0.6,,,,,,,0,,,,,,8,,,,No,0.4,No
17291,10/05/2016,Newcastle,16.5,23.2,0.4,,,,,,,0,,63,,,,2,,19,,No,0,No
17292,11/05/2016,Newcastle,12.8,20.8,0,,,,,NW,,37,,66,,,,1,,15.2,,No,0,No
17293,12/05/2016,Newcastle,12.7,22.3,0,,,,,NW,,46,,55,,,,2,,15.8,,No,0,No
17294,13/05/2016,Newcastle,12.8,25.2,0,,,,,N,,19,,69,,,,1,,16.6,,No,0,No
17295,14/05/2016,Newcastle,9.2,26.3,0,,,,,,,0,,69,,,,0,,16,,No,0,No
17296,15/05/2016,Newcastle,,25.2,0,,,,,,,0,,53,,,,3,,17.5,,No,0,No
17297,16/05/2016,Newcastle,12.8,25.7,0,,,,,,,0,,70,,,,0,,18,,No,0,No
17298,17/05/2016,Newcastle,13.3,26.5,0,,,,,NW,,28,,59,,,,6,,19,,No,0,No
17299,18/05/2016,Newcastle,10.8,22.2,0,,,,,,,0,,78,,,,8,,14.5,,No,0,No
17300,19/05/2016,Newcastle,9,22.7,0,,,,,NW,,9,,65,,,,0,,14.5,,No,0,No
17301,20/05/2016,Newcastle,11.8,24.2,0,,,,,W,,9,,58,,,,0,,16.8,,No,0,No
17302,21/05/2016,Newcastle,10.4,22.8,0,,,,,,,0,,84,,,,7,,16,,No,0,No
17303,22/05/2016,Newcastle,12.8,25.2,0,,,,,,,0,,96,,,,0,,15,,No,0,No
17304,23/05/2016,Newcastle,12.2,27.6,0,,,,,,,0,,76,,,,0,,16.5,,No,0,No
17305,24/05/2016,Newcastle,8.8,21.8,0,,,,,NE,,9,,53,,,,0,,13.8,,No,0,No
17306,25/05/2016,Newcastle,9.2,21.3,0,,,,,NW,,9,,63,,,,1,,12.6,,No,1,No
17307,26/05/2016,Newcastle,10.8,21.3,1,,,,,NW,,9,,77,,,,7,,12.8,,No,1.4,Yes
17308,27/05/2016,Newcastle,10.8,,1.4,,,,,NW,,37,,77,,,,7,,12.8,,Yes,0,No
17309,28/05/2016,Newcastle,,19.8,0,,,,,,,,,,,,,,,,,No,0,No
17310,29/05/2016,Newcastle,9,19.2,0,,,,,NW,,9,,71,,,,0,,11.8,,No,0,No
17311,30/05/2016,Newcastle,4.8,19.8,0,,,,,,,0,,74,,,,0,,9.6,,No,0,No
17312,31/05/2016,Newcastle,4.2,20.9,0,,,,,,,0,,78,,,,6,,10.1,,No,20,Yes
17313,01/06/2016,Newcastle,10,,20,,,,,,,0,,94,,,,7,,14,,Yes,0.2,No
17314,02/06/2016,Newcastle,,19.2,0.2,,,,,,,,,,,,,,,,,No,2.4,Yes
17315,03/06/2016,Newcastle,10.4,20.2,2.4,,,,,,,0,,96,,,,6,,13.2,,Yes,5.8,Yes
17316,04/06/2016,Newcastle,13,18.8,5.8,,,,,SE,,9,,99,,,,8,,16.5,,Yes,96,Yes
17317,05/06/2016,Newcastle,13.8,17.3,96,,,,,,,0,,100,,,,8,,14.5,,Yes,17,Yes
17318,06/06/2016,Newcastle,12.4,19.6,17,,,,,NE,,28,,62,,,,6,,13.2,,Yes,0,No
17319,07/06/2016,Newcastle,11.6,18.8,0,,,,,NW,,19,,68,,,,2,,14.5,,No,0,No
17320,08/06/2016,Newcastle,11.5,20,0,,,,,SW,,19,,76,,,,1,,13.8,,No,0,No
17321,09/06/2016,Newcastle,12.4,20,0,,,,,,,0,,67,,,,7,,15.7,,No,0,No
17322,10/06/2016,Newcastle,13.3,20.6,0,,,,,NW,,19,,74,,,,0,,15.5,,No,0,No
17323,11/06/2016,Newcastle,9.6,,0,,,,,SW,,28,,58,,,,5,,12.9,,No,0,No
17324,12/06/2016,Newcastle,,17.6,0,,,,,,,,,,,,,,,,,No,0.8,No
17325,13/06/2016,Newcastle,10.4,,0.8,,,,,,,0,,94,,,,2,,13,,No,0,No
17326,14/06/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17327,15/06/2016,Newcastle,,,0,,,,,,,,,,,,,,,,,No,0,No
17328,16/06/2016,Newcastle,,20.2,0,,,,,,,,,,,,,,,,,No,0.2,No
17329,17/06/2016,Newcastle,6.8,19.5,0.2,,,,,,,0,,88,,,,6,,11.8,,No,2,Yes
17330,18/06/2016,Newcastle,11.8,20.2,2,,,,,,,0,,94,,,,8,,14,,Yes,2.3,Yes
17331,19/06/2016,Newcastle,13.5,18.6,2.3,,,,,,,0,,82,,,,8,,15.5,,Yes,51.6,Yes
17332,20/06/2016,Newcastle,13.8,,51.6,,,,,NW,,28,,81,,,,6,,15.8,,Yes,0.7,No
17333,21/06/2016,Newcastle,13.7,16.5,0.7,,,,,,,,,64,,,,6,,14.8,,No,0,No
17334,22/06/2016,Newcastle,12.8,19.8,0,,,,,NW,,41,,68,,,,2,,14.8,,No,0,No
17335,23/06/2016,Newcastle,8.5,17.3,0,,,,,NE,,6,,79,,,,6,,11.5,,No,0,No
17336,24/06/2016,Newcastle,10.8,18,0,,,,,NW,,56,,57,,,,1,,15.8,,No,1.8,Yes
17337,25/06/2016,Newcastle,5,14.5,1.8,,,,,NW,,9,,61,,,,0,,8.5,,Yes,0,No
17338,26/06/2016,Newcastle,3,17.3,0,,,,,,,0,,70,,,,5,,6.5,,No,0,No
17339,27/06/2016,Newcastle,,13,0,,,,,NW,,19,,44,,,,8,,8.8,,No,0.6,No
17340,28/06/2016,Newcastle,7.6,17.4,0.6,,,,,,,0,,64,,,,6,,9.8,,No,0,No
17341,29/06/2016,Newcastle,4.9,18.3,0,,,,,NW,,9,,66,,,,0,,9.2,,No,0,No
17342,30/06/2016,Newcastle,3.6,17.2,0,,,,,,,0,,78,,,,1,,7,,No,0,No
17343,01/07/2016,Newcastle,7.2,17,0,,,,,NW,,19,,60,,,,1,,12.5,,No,0,No
17344,02/07/2016,Newcastle,6.5,,0,,,,,NW,,19,,68,,,,0,,10,,No,0,No
17345,03/07/2016,Newcastle,,17.2,0,,,,,NW,,19,,72,,,,0,,10,,No,0,No
17346,04/07/2016,Newcastle,4.6,17.2,0,,,,,NW,,9,,90,,,,4,,7.5,,No,2.6,Yes
17347,05/07/2016,Newcastle,,19.2,2.6,,,,,,,0,,96,,,,8,,10.8,,Yes,0,No
17348,06/07/2016,Newcastle,10.6,14.8,0,,,,,NW,,50,,64,,,,3,,11.8,,No,2.8,Yes
17349,07/07/2016,Newcastle,12,17.2,2.8,,,,,SW,,19,,96,,,,7,,14,,Yes,9,Yes
17350,08/07/2016,Newcastle,13,14.5,9,,,,,,,0,,97,,,,8,,13.2,,Yes,6.2,Yes
17351,09/07/2016,Newcastle,11,18.2,6.2,,,,,,,0,,85,,,,1,,13.5,,Yes,0.2,No
17352,10/07/2016,Newcastle,8.2,18.7,0.2,,,,,,,0,,94,,,,2,,10.9,,No,0,No
17353,11/07/2016,Newcastle,11.4,22.3,0,,,,,NW,,9,,99,,,,4,,11.5,,No,0.2,No
17354,12/07/2016,Newcastle,,19.5,0.2,,,,,NW,,28,,69,,,,6,,18,,No,0,No
17355,13/07/2016,Newcastle,10.8,15.5,0,,,,,NW,,74,,45,,,,0,,11.5,,No,0,No
17356,14/07/2016,Newcastle,5.5,15.3,0,,,,,NW,,19,,61,,,,5,,8.4,,No,0,No
17357,15/07/2016,Newcastle,5,16.8,0,,,,,N,,9,,71,,,,1,,7.6,,No,0,No
17358,16/07/2016,Newcastle,7.3,18.2,0,,,,,,,0,,83,,,,7,,9.8,,No,4.8,Yes
17359,17/07/2016,Newcastle,,18,4.8,,,,,,,0,,100,,,,8,,12.2,,Yes,0.2,No
17360,18/07/2016,Newcastle,12,23.6,0.2,,,,,,,0,,97,,,,8,,13.5,,No,0,No
17361,19/07/2016,Newcastle,13.5,25,0,,,,,,,0,,93,,,,6,,15.5,,No,19,Yes
17362,20/07/2016,Newcastle,,18.7,19,,,,,,,0,,97,,,,8,,17.5,,Yes,10.4,Yes
17363,21/07/2016,Newcastle,14,18.2,10.4,,,,,,,0,,93,,,,8,,16,,Yes,0,No
17364,22/07/2016,Newcastle,13.4,25.5,0,,,,,NW,,9,,90,,,,1,,16,,No,0,No
17365,23/07/2016,Newcastle,17,18.2,0,,,,,SW,,56,,30,,,,1,,17,,No,0,No
17366,24/07/2016,Newcastle,6.7,12.9,0,,,,,,,0,,57,,,,8,,9.3,,No,0,No
17367,25/07/2016,Newcastle,9.8,17.2,0,,,,,N,,41,,56,,,,1,,12.9,,No,0,No
